LONGITUDE,LATITUDE,ELEVATION
36.3366883262,32.2975030493,662.098
36.3366927667,32.2975117829,661.927
36.3366458887,32.297527063,661.993
36.3366393394,32.2975169507,662.005
36.3362526754,32.2976458238,662.194
36.3364174608,32.2975936808,662.216
36.3365161641,32.2978040076,661.862
36.3363845099,32.2978496681,661.837
36.3364917739,32.2980952373,661.651
36.3366392023,32.2980680461,661.572
36.3367293503,32.2982597032,661.473
36.3366251302,32.298299266,661.506
36.3367275805,32.2985546704,661.209
36.3368581074,32.2985335636,661.087
36.3369489912,32.2987288117,661.06
36.3368864834,32.2987996139,661.085
36.3370379735,32.2990733964,660.853
36.3370268694,32.2990564902,660.894
36.3370165704,32.2990385758,661.274
36.3369910937,32.2989886705,661.345
36.3369822032,32.2989670466,660.947
36.3370462127,32.2989367438,660.973
36.3370583062,32.2989555167,661.364
36.3370797904,32.2989464784,661.3
36.3370874812,32.2989228573,661.085
36.3370992514,32.2988831766,661.034
36.3371881866,32.2988405405,661.059
36.3372177115,32.2988633408,660.997
36.3372364674,32.298875688,661.275
36.337155936,32.2989153273,661.334
36.3371769063,32.2989674281,661.263
36.3371894453,32.2989810393,660.968
36.3372007747,32.2989989895,660.883
36.3373746049,32.2989277836,660.86
36.337327087,32.2989172724,660.896
36.3373150194,32.2989065604,661.212
36.3372855479,32.2988581697,661.319
36.3372854906,32.2988552758,661.275
36.3374727289,32.2987728227,661.184
36.3374736628,32.298775348,661.216
36.3375065134,32.2988230862,661.129
36.337517314,32.2988394902,660.786
36.3375267957,32.2988582775,660.822
36.3377132188,32.2987803036,660.859
36.3377411225,32.2987367902,660.837
36.3377377446,32.2987213115,661.06
36.3377147591,32.29867197,661.104
36.3377151893,32.2986664388,661.093
36.3379822686,32.2985487066,661.082
36.3379855334,32.2985508323,661.088
36.3380175123,32.29859847,660.986
36.338045533,32.2986334925,660.698
36.3382246685,32.2985672241,660.472
36.3382075918,32.2985285597,660.545
36.3382036579,32.2985127795,660.901
36.3381818949,32.2984644189,660.996
36.3381839858,32.2984609467,660.983
36.3382533605,32.2984292606,661.002
36.3382588886,32.2984016554,660.809
36.3382645402,32.2983754557,660.7
36.3383544627,32.2983337386,660.696
36.3383850517,32.2983481885,660.74
36.338410469,32.2983608544,660.932
36.3384126857,32.2983657848,660.937
36.3384302455,32.2984185111,660.799
36.3383792898,32.2984883536,660.546
36.3384758133,32.2984438181,660.408
36.3387116377,32.2983410084,660.574
36.3386906893,32.2983043717,660.689
36.3386666168,32.2982521817,660.798
36.3386666031,32.298248521,660.753
36.3387495438,32.2982123216,660.7
36.3387586331,32.2981859287,660.598
36.3387674148,32.2981612698,660.523
36.3388574213,32.2981203722,660.454
36.3388962364,32.2981346038,660.444
36.338914162,32.2981408086,660.6
36.3388941549,32.2981584451,660.659
36.3389264094,32.2982026085,660.646
36.3389423565,32.2982366573,660.428
36.3390519114,32.298192446,660.272
36.3391297639,32.2981458415,659.996
36.3391271451,32.2981470012,659.927
36.3391181568,32.2981405718,660.028
36.3391142124,32.2981410039,659.997
36.3391124093,32.2981522371,660.166
36.3391148246,32.2981526483,659.992
36.3391191344,32.2981559728,659.713
36.3391317995,32.2981532712,659.69
36.3391751462,32.2982091019,659.334
36.3391605783,32.2982158873,659.366
36.3391583469,32.2982183058,659.89
36.339177983,32.2982092478,659.867
36.3391388938,32.2981397723,660.09
36.3391383466,32.298110328,660.769
36.3391151636,32.2980579679,660.703
36.3391163152,32.2980532418,660.646
36.3391245187,32.2980384344,660.401
36.3391404652,32.2980059386,660.383
36.3392332294,32.2979656832,660.388
36.3392329956,32.2979656672,660.401
36.3392924097,32.2979757011,660.615
36.3393927059,32.2980431567,660.428
36.339413899,32.297989487,660.763
36.3394031768,32.2979325156,660.739
36.3394292364,32.2979149328,660.659
36.3394240456,32.2979039519,660.451
36.3394893792,32.2978752229,660.591
36.3395033471,32.2978876128,660.772
36.3395403476,32.2979334557,660.842
36.339555462,32.2979586031,660.592
36.3397675638,32.2978787725,660.708
36.3397712097,32.2978603542,660.757
36.3397614277,32.2978371065,661.005
36.339667984,32.2977546486,660.388
36.3396697128,32.297756202,660.206
36.339658099,32.2977725368,660.258
36.3396625444,32.2977765274,660.256
36.339684948,32.2977808164,660.266
36.3396848836,32.2977824671,660.437
36.339699348,32.2977682346,660.248
36.3396981487,32.2977520872,660.224
36.3396820221,32.2977394372,660.314
36.3396899552,32.2977327565,660.706
36.3397089635,32.297756832,660.629
36.3396941285,32.2977822217,660.754
36.3397153706,32.2977759443,660.68
36.3397239117,32.2977924946,660.917
36.3396752995,32.2977972417,660.902
36.3396546398,32.2977727122,661.089
36.3396600504,32.2977808779,661.088
36.3396542204,32.2977859167,661.036
36.3396421776,32.2977772064,661.034
36.339623179,32.2977615796,660.723
36.3396429579,32.2977265065,660.629
36.3396333726,32.297732661,660.409
36.3395392513,32.2977832713,660.348
36.3395582729,32.297788817,660.682
36.3395512635,32.2978167963,660.982
36.3395476016,32.2978305259,660.986
36.3395435689,32.2978315359,660.979
36.3395382985,32.2978218451,660.941
36.3395117058,32.2978170888,660.19
36.3395116899,32.2978200735,660.187
36.3395376125,32.29782388,660.23
36.3395406426,32.297829317,660.178
36.3395307698,32.297848197,660.161
36.3395331094,32.2978493481,660.171
36.3395361359,32.2978587526,660.759
36.3395094498,32.297863555,660.231
36.3395060223,32.2978713854,660.627
36.3394740096,32.2978278872,660.621
36.3394883381,32.297829165,660.14
36.3395109438,32.2978079164,660.257
36.339527134,32.2977890338,660.353
36.3395047749,32.2978019486,660.596
36.3395221725,32.2977836773,660.633
36.3394164471,32.297542921,660.692
36.3392691615,32.2975746226,660.742
36.3391728559,32.2973680456,660.702
36.3393053855,32.2972990657,660.793
36.3391726558,32.2970323398,661.005
36.3390291963,32.2970591736,660.927
36.3389285269,32.296844836,661.091
36.3388866426,32.2967571624,661.077
36.3390673429,32.296765728,661.166
36.3389912901,32.2966037918,661.319
36.3388269689,32.2966401003,661.193
36.3387744311,32.296512857,661.181
36.338931128,32.2964526232,661.342
36.3388052064,32.296166278,661.497
36.3387089469,32.295952108,661.586
36.3385721921,32.2956713331,662.025
36.3384902724,32.2954891432,662.1
36.3383861331,32.2952755666,662.291
36.3382142656,32.2952880202,662.223
36.3382503091,32.2954806309,662.098
36.33808111,32.295514719,662.145
36.3381470752,32.2957100547,661.988
36.3383716031,32.2956308452,661.969
36.3384492433,32.2958164009,661.736
36.3383015127,32.2958266541,661.85
36.3382898924,32.2958117634,661.921
36.3382719068,32.2958228804,661.939
36.3382847607,32.2958370748,661.901
36.338262856,32.2958685691,661.815
36.3383399063,32.2960664471,661.681
36.3386360074,32.2959702018,661.682
36.3386949775,32.2960939158,661.541
36.3387706793,32.2962618516,661.397
36.3388293344,32.29639179,661.435
36.3385150121,32.2964956835,661.124
36.3382356566,32.2965870985,661.405
36.3381265942,32.2963550813,661.57
36.3380396161,32.2961673912,661.731
36.3379911224,32.2961961034,661.744
36.3379819135,32.2961531485,661.779
36.3379448215,32.2960281467,661.92
36.3379363151,32.2960109287,661.933
36.3379173829,32.2960176539,661.952
36.3379257593,32.2960355133,661.923
36.3378067208,32.2960674375,662.077
36.3378656003,32.2958664907,662.09
36.3378045498,32.2956112836,662.216
36.3376285163,32.2957105433,662.363
36.3374025551,32.2957975099,662.659
36.3371880174,32.2958647979,663.064
36.3372353155,32.2960379307,662.958
36.3374989039,32.2959474168,662.431
36.3376430766,32.2961197163,662.139
36.3376876068,32.2961086677,662.136
36.3377310256,32.2960739959,662.167
36.3377076684,32.2960194639,662.197
36.3376391306,32.2960423327,662.502
36.3376338692,32.2960316318,662.437
36.3376224662,32.2960478563,662.48
36.3376172047,32.2960371463,662.409
36.3376176555,32.296029,662.416
36.33754876,32.296082872,662.415
36.3375444994,32.2960732351,662.44
36.3375686313,32.2961277421,662.333
36.3376482936,32.2963812133,661.867
36.337670548,32.2965451029,661.646
36.3375145297,32.2966480241,661.814
36.337451338,32.2965347889,661.937
36.3372866028,32.2962919272,662.588
36.3372669784,32.2962959354,662.599
36.3372728719,32.2963130778,662.582
36.3372917843,32.2963073086,662.503
36.3374207486,32.2963392526,662.29
36.3373942939,32.2962081049,662.601
36.3374773457,32.2961775229,662.345
36.3375238264,32.2961406145,662.298
36.3375013334,32.29609153,662.444
36.3373848148,32.2961280298,662.757
36.3374020474,32.2961212388,662.702
36.33737906,32.2961160709,662.667
36.3373965219,32.2961106394,662.625
36.3374316018,32.2960867184,662.524
36.3373769859,32.2960961352,662.66
36.3373279495,32.2961213445,662.752
36.337311125,32.2962104831,662.695
36.3372938871,32.2961690338,662.766
36.3372900172,32.2961609353,662.769
36.3372120748,32.2961900016,663.081
36.3372221915,32.2962060872,662.977
36.3372406018,32.2961983659,662.867
36.3372312598,32.2961822553,662.969
36.3372283052,32.2959941625,662.979
36.3371098529,32.2961398649,663.263
36.3371639793,32.2962815036,663.031
36.3372392694,32.2964242238,662.545
36.3372908725,32.2965601504,662.26
36.3373522028,32.296717531,661.894
36.3371793247,32.2967633637,662.12
36.3371237308,32.2967069568,662.213
36.3370752665,32.2965630131,662.613
36.3370105139,32.2964386108,662.955
36.3369880413,32.2963202763,663.469
36.3369648121,32.2962708827,663.627
36.336955609,32.2962035911,663.748
36.3368874562,32.2962933342,663.833
36.3368710305,32.296300136,663.782
36.3368654947,32.2962878415,663.844
36.3368829453,32.296282356,663.803
36.336865952,32.2962742399,663.843
36.3368011479,32.2963335751,663.764
36.3368187168,32.2963760404,663.551
36.3367974728,32.2963257724,663.823
36.3365894585,32.2963696201,663.899
36.3366360374,32.2963627825,663.926
36.3366410987,32.2963744861,663.951
36.3366597606,32.2963699186,663.905
36.3366541811,32.2963575343,663.904
36.3366989127,32.2963302088,663.848
36.3366392263,32.2963408699,663.898
36.3367637165,32.2963460114,663.745
36.3367599583,32.2963383537,663.738
36.3367836843,32.296386715,663.589
36.3367957784,32.2964149646,663.425
36.3368314985,32.2965305113,663.02
36.3368426208,32.2967103436,662.578
36.33683544,32.2968501608,662.453
36.3366322026,32.2968504502,662.65
36.3365896994,32.2966982836,662.974
36.3365372698,32.2965538703,663.409
36.3365709365,32.2964563573,663.639
36.3365483301,32.2964075172,663.805
36.3365106811,32.296440036,663.661
36.3365306895,32.2964344555,663.695
36.3365241811,32.2964173817,663.744
36.3365045874,32.2964238602,663.732
36.3364364776,32.296357322,664.064
36.3361717998,32.2964432358,664.409
36.3361644826,32.296616588,664.084
36.3362274582,32.2967279412,663.652
36.3363044199,32.2968651467,663.254
36.3361205476,32.2968960995,663.752
36.3360697038,32.2967801471,664.023
36.3360016563,32.2966134846,664.478
36.3359402976,32.2964895292,664.827
36.3365789657,32.2962643158,664.119
36.3364431314,32.2961682142,664.621
36.3363601455,32.2959998824,665.17
36.3363290098,32.2958490474,665.45
36.3362864439,32.2957216596,665.616
36.3361144909,32.295758087,665.966
36.336151536,32.2959051722,665.83
36.3362075592,32.2960697243,665.452
36.3362775074,32.2961988053,664.903
36.3361110553,32.2962464996,665.119
36.3360033739,32.2961072429,665.622
36.3359283596,32.2959745823,665.917
36.3358567833,32.2958195109,666.071
36.3357849811,32.2956650276,666.072
36.3355718773,32.2952125033,666.068
36.3357016512,32.2953551422,666.235
36.3357726367,32.2955139881,666.166
36.3358611195,32.2954342795,666.241
36.335781296,32.2952571275,666.279
36.3357364345,32.2950909964,666.079
36.3359019196,32.295069893,666.103
36.3359615631,32.2952353596,666.166
36.3360306663,32.2954067556,666.177
36.3361906364,32.2953407972,665.786
36.3361294021,32.2952003037,665.81
36.3360470025,32.2950363126,665.837
36.3362247854,32.2950077588,665.409
36.3362745868,32.295171492,665.427
36.3364077792,32.2952242913,665.089
36.3365457868,32.2951826856,664.535
36.3364552128,32.2949991833,664.721
36.3363787634,32.2948432812,664.875
36.3357957552,32.295005634,665.966
36.3356373129,32.2950381346,665.973
36.3354563554,32.2950684111,665.808
36.3354606069,32.2949173942,665.709
36.3356427524,32.2948836355,665.722
36.33585494,32.2948888129,665.731
36.3358850515,32.2948187704,665.614
36.3358361498,32.2948479724,665.724
36.3358581264,32.2948957454,665.7
36.3359789298,32.2948598127,665.831
36.3359828861,32.2948706066,665.686
36.3359664871,32.2948761186,665.757
36.3359130201,32.2949053254,665.79
36.3360227259,32.294868338,665.643
36.3359805839,32.2948989583,665.752
36.3360711869,32.294825885,665.442
36.3360485806,32.2947778472,665.42
36.3359598006,32.2947839807,665.36
36.3361694999,32.2947136544,665.156
36.3361273112,32.2947293973,665.224
36.3360824721,32.2947659658,665.571
36.3361061387,32.2948147425,665.397
36.3361942574,32.2947869923,665.437
36.3361758341,32.294792793,665.425
36.3361818551,32.2948048397,665.439
36.3362000261,32.2947992397,665.388
36.3361978731,32.2948096825,665.389
36.3362712551,32.2947503249,665.182
36.3362752491,32.2947590264,665.199
36.3362526287,32.2947098617,665.034
36.3360930972,32.2946255588,664.98
36.3359054611,32.2946702687,665.192
36.3357073711,32.2947290031,665.339
36.3355192684,32.2947780627,665.441
36.3353205925,32.2948298407,665.531
36.3352476317,32.294679398,665.456
36.3354257851,32.2946165779,665.267
36.3355967685,32.2946262094,665.288
36.3356056138,32.2946416843,665.29
36.3356251651,32.2946352424,665.249
36.3356180335,32.2946183996,665.312
36.3357083381,32.2945666092,665.13
36.3356859138,32.2945178213,665.169
36.3357315669,32.2944775396,664.926
36.3357970305,32.2944790541,665.091
36.335778143,32.2944842277,665.061
36.3357727564,32.2944728245,665.01
36.3357916441,32.2944676599,665.015
36.3357778547,32.2944456199,664.906
36.3358379402,32.2944441078,664.911
36.3359032255,32.294456913,664.89
36.3358995781,32.2944479017,664.862
36.3359195229,32.2944970815,664.968
36.3358812701,32.2945356558,664.963
36.3359162216,32.294559544,665.026
36.3360863603,32.2944772371,664.733
36.3360423879,32.2944878383,664.82
36.3359559511,32.2944859979,664.929
36.3359351448,32.2944366996,664.813
36.3360328216,32.2943989273,664.802
36.3360135489,32.2944064307,664.761
36.3360105705,32.2943965749,664.758
36.3360275784,32.2943905164,664.767
36.3360110925,32.2943864623,664.612
36.3361078988,32.294388877,664.576
36.3361027916,32.2943768852,664.688
36.3361257359,32.2944307719,664.861
36.336150092,32.2945000108,664.82
36.3363175172,32.2944479976,664.448
36.336509816,32.2944034797,663.99
36.3367225516,32.2943580119,663.706
36.336620674,32.2945643662,664.006
36.3365793139,32.294603203,664.094
36.3366031635,32.2946513017,664.073
36.3364504535,32.2947092878,664.549
36.3365607191,32.294876302,664.339
36.3366704478,32.2950308326,664.001
36.336801095,32.2952290967,663.765
36.3366032925,32.295316143,664.388
36.3364504856,32.2953954639,665.06
36.336276064,32.2954493523,665.574
36.3360953917,32.2955214476,666.044
36.3363319125,32.2956459971,665.443
36.3362628213,32.2956653444,665.684
36.3362365468,32.2956117942,665.797
36.3362957651,32.2955899835,665.611
36.3363619517,32.2955701482,665.287
36.3363672295,32.2955804794,665.319
36.336383338,32.295613959,665.232
36.3363881843,32.2956246005,665.257
36.3365899901,32.2954973665,664.61
36.3365703268,32.2955042063,664.774
36.3365773054,32.2955215373,664.735
36.3365982074,32.2955135503,664.621
36.3367993402,32.295425329,663.82
36.3367394487,32.2954561718,664.055
36.336735244,32.2954459032,664.066
36.3367590655,32.2955011165,664.016
36.3366823191,32.2955230123,664.243
36.3367899053,32.2956656867,663.939
36.3366100437,32.2957303906,664.551
36.3364199923,32.2958021916,665.19
36.3365457668,32.2959534676,664.76
36.336735722,32.2959405385,664.232
36.3368769327,32.2958755318,663.85
36.3370939346,32.295804877,663.167
36.3369239063,32.295130045,663.43
36.3369610455,32.2952820523,663.393
36.3369817127,32.2954823755,663.357
36.3370931603,32.2956059623,663.149
36.3372409466,32.2954926109,662.895
36.3373767384,32.2953001444,662.798
36.3373727426,32.2952896035,662.907
36.3373555732,32.2952442583,662.796
36.3372867123,32.2952616024,662.794
36.3372346721,32.2952936824,662.821
36.3372305387,32.2952831787,662.899
36.3372523335,32.2953384642,662.832
36.3372407956,32.2953908115,662.79
36.3371768984,32.2952822082,662.942
36.33710571,32.2951490631,663.111
36.3370586727,32.2949618345,663.392
36.3371471247,32.2949523669,663.27
36.3371371882,32.2948961095,663.234
36.3370503205,32.2949049046,663.312
36.3369499945,32.2948611077,663.535
36.336896278,32.2947267147,663.54
36.3367936998,32.2945315893,663.661
36.336814652,32.2945823378,663.691
36.3368512626,32.2945705581,663.7
36.3369401907,32.294542187,663.753
36.3369463997,32.2945539795,663.734
36.3369226214,32.2945492064,663.799
36.3369288303,32.2945609899,663.819
36.3369489039,32.2945649667,663.668
36.3370145603,32.2945059664,663.511
36.337018417,32.2945147143,663.489
36.3369971336,32.2944663762,663.512
36.3369094758,32.2944670902,663.615
36.3368654066,32.2944835715,663.587
36.3368272169,32.2945220555,663.765
36.3368126759,32.2945190209,663.637
36.336757984,32.2943847088,663.573
36.3366792995,32.2942010188,663.89
36.3366976963,32.294240943,663.895
36.3366749763,32.2941931768,663.806
