longitude,latitude,septic_id,septic_id_short,septic_district,septic_block,septic_number,septic_capacity,septic_ventilation_1,septic_ventilation_2,steel_id,steel_id_short,steel_type,steel_district,steel_number,steel_capacity,house_count,house_ids
36.324281,32.287889,D10-B11-T07,D10-B11-T7,10,11,7,4,160,,,,,,,,6,"D10-B11-H016,D10-B11-H018,D10-B11-H019,D10-B11-H020,D10-B11-H024,D10-B11-H026"
36.324364,32.288250,D10-B11-T08,D10-B11-T8,10,11,8,2,160,,,,,,,,1,D10-B11-H027
36.324766,32.288127,D10-B11-T09,D10-B11-T9,10,11,9,4,160,,,,,,,,5,"D10-B11-H006,D10-B11-H007,D10-B11-H013,D10-B11-H014,D10-B11-H015"
36.324846,32.287663,D10-B11-T10,D10-B11-T10,10,11,10,4,160,,,,,,,,8,"D10-B11-H001,D10-B11-H002,D10-B11-H003,D10-B11-H004,D10-B11-H005,D10-B11-H009,D10-B11-H010,D10-B11-H011"
36.325789,32.287203,D10-B12-T01,D10-B12-T1,10,12,1,4,160,,,,,,,,5,"D10-B12-H053,D10-B12-H054,D10-B12-H057,D10-B12-H059,D10-B12-H060"
36.326232,32.287498,D10-B12-T02,D10-B12-T2,10,12,2,4,160,,,,,,,,6,"D10-B12-H049,D10-B12-H050,D10-B12-H051,D10-B12-H052,D10-B12-H055,D10-B12-H056"
36.326387,32.287179,D10-B12-T03,D10-B12-T3,10,12,3,4,160,,,,,,,,4,"D10-B12-H036,D10-B12-H044,D10-B12-H045,D10-B12-H046"
36.326694,32.287460,D10-B12-T04,D10-B12-T4,10,12,4,4,160,,,,,,,,5,"D10-B12-H038,D10-B12-H041,D10-B12-H043,D10-B12-H047,D10-B12-H048"
36.326836,32.287177,D10-B12-T05,D10-B12-T5,10,12,5,4,160,,,,,,,,5,"D10-B12-H031,D10-B12-H034,D10-B12-H036,D10-B12-H037,D10-B12-H039"
36.327140,32.286867,D10-B12-T06,D10-B12-T6,10,12,6,8,160,,,,,,,,8,"D10-B12-H015,D10-B12-H016,D10-B12-H017,D10-B12-H023,D10-B12-H024,D10-B12-H025,D10-B12-H032,D10-B12-H033"
36.327309,32.287149,D10-B12-T07,D10-B12-T7,10,12,7,8,160,,,,,,,,9,"D10-B12-H018,D10-B12-H019,D10-B12-H019-1,D10-B12-H020,D10-B12-H021,D10-B12-H022,D10-B12-H027,D10-B12-H029,D10-B12-H030"
36.328046,32.287266,D10-B12-T08,D10-B12-T8,10,12,8,4,160,,,,,,,,7,"D10-B12-H001,D10-B12-H002,D10-B12-H004,D10-B12-H005,D10-B12-H006,D10-B12-H007,D10-B12-H009"
36.327649,32.286569,D10-B12-T09,D10-B12-T9,10,12,9,4,160,,,,,,,,6,"D10-B12-H003,D10-B12-H010,D10-B12-H011,D10-B12-H012,D10-B12-H013,D10-B12-H014"
36.322535,32.287506,D10-B13-T01,D10-B13-T1,10,13,1,4,160,,,,,,,,6,"D10-B13-H076,D10-B13-H077,D10-B13-H078,D10-B13-H085,D10-B13-H086,D10-B13-H087"
36.322396,32.287246,D10-B13-T02,D10-B13-T2,10,13,2,4,160,,,,,,,,6,"D10-B13-H079,D10-B13-H080,D10-B13-H081,D10-B13-H082,D10-B13-H083,D10-B13-H084"
36.322824,32.287260,D10-B13-T03,D10-B13-T3,10,13,3,4,160,,,,,,,,6,"D10-B13-H063,D10-B13-H064,D10-B13-H066,D10-B13-H067,D10-B13-H074,D10-B13-H075"
36.323100,32.287484,D10-B13-T04,D10-B13-T4,10,13,4,8,160,,,,,,,,7,"D10-B13-H060,D10-B13-H061,D10-B13-H062,D10-B13-H068,D10-B13-H069,D10-B13-H070,D10-B13-H072"
36.323338,32.287236,D10-B13-T05,D10-B13-T5,10,13,5,8,160,,,,,,,,9,"D10-B13-H050,D10-B13-H051,D10-B13-H052,D10-B13-H053,D10-B13-H054,D10-B13-H055,D10-B13-H056,D10-B13-H057,D10-B13-H059"
36.323482,32.287012,D10-B13-T06,D10-B13-T6,10,13,6,4,160,,,,,,,,4,"D10-B13-H037,D10-B13-H043,D10-B13-H044,D10-B13-H045"
36.323666,32.287183,D10-B13-T07,D10-B13-T7,10,13,7,4,160,,,,,,,,6,"D10-B13-H038,D10-B13-H039,D10-B13-H041,D10-B13-H042,D10-B13-H047,D10-B13-H048"
36.324145,32.287106,D10-B13-T08,D10-B13-T8,10,13,8,4,160,,,,,,,,5,"D10-B13-H022,D10-B13-H024,D10-B13-H025,D10-B13-H026,D10-B13-H035"
36.324142,32.286816,D10-B13-T09,D10-B13-T9,10,13,9,4,160,,,,,,,,5,"D10-B13-H018,D10-B13-H020,D10-B13-H021,D10-B13-H027,D10-B13-H029"
36.324617,32.287154,D10-B13-T10,D10-B13-T10,10,13,10,4,160,,,,,,,,6,"D10-B13-H014,D10-B13-H015,D10-B13-H015-1,D10-B13-H016,D10-B13-H017,D10-B13-H023"
36.324930,32.287154,D10-B13-T11,D10-B13-T11,10,13,11,4,160,,,,,,,,5,"D10-B13-H001,D10-B13-H003,D10-B13-H004,D10-B13-H005,D10-B13-H006"
36.324501,32.286568,D10-B13-T12,D10-B13-T12,10,13,12,4,160,,,,,,,,5,"D10-B13-H007,D10-B13-H009,D10-B13-H010,D10-B13-H011,D10-B13-H012"
36.325580,32.286632,D10-B14-T01,D10-B14-T1,10,14,1,8,140,,,,,,,,7,"D10-B14-H051,D10-B14-H052,D10-B14-H053,D10-B14-H059,D10-B14-H063,D10-B14-H063-1,D10-B14-H064"
36.325551,32.286239,D10-B14-T02,D10-B14-T2,10,14,2,4,200,,,,,,,,7,"D10-B14-H054,D10-B14-H055,D10-B14-H056,D10-B14-H058,D10-B14-H065,D10-B14-H066,D10-B14-H067"
36.326002,32.286070,D10-B14-T03,D10-B14-T3,10,14,3,4,160,,,,,,,,6,"D10-B14-H042,D10-B14-H045,D10-B14-H046,D10-B14-H047,D10-B14-H048,D10-B14-H050"
36.326288,32.285971,D10-B14-T04,D10-B14-T4,10,14,4,4,120,,,,,,,,6,"D10-B14-H031,D10-B14-H032,D10-B14-H037,D10-B14-H038,D10-B14-H039,D10-B14-H043"
36.326415,32.286233,D10-B14-T05,D10-B14-T5,10,14,5,4,120,,,,,,,,6,"D10-B14-H033,D10-B14-H034,D10-B14-H035,D10-B14-H036,D10-B14-H040,D10-B14-H041"
36.326832,32.285953,D10-B14-T06,D10-B14-T6,10,14,6,4,160,,,,,,,,5,"D10-B14-H016,D10-B14-H022,D10-B14-H023,D10-B14-H030,D10-B14-H031"
36.326928,32.286197,D10-B14-T07,D10-B14-T7,10,14,7,8,140,,,,,,,,6,"D10-B14-H019,D10-B14-H020,D10-B14-H025,D10-B14-H027,D10-B14-H028,D10-B14-H029"
36.327612,32.285957,D10-B14-T08,D10-B14-T8,10,14,8,8,160,,,,,,,,8,"D10-B14-H005,D10-B14-H006,D10-B14-H007,D10-B14-H008,D10-B14-H009,D10-B14-H010,D10-B14-H017,D10-B14-H018"
36.327549,32.285682,D10-B14-T09,D10-B14-T9,10,14,9,8,160,,,,,,,,8,"D10-B14-H001,D10-B14-H002,D10-B14-H003,D10-B14-H011,D10-B14-H012,D10-B14-H013,D10-B14-H014,D10-B14-H015"
36.322332,32.286612,D10-B15-T01,D10-B15-T1,10,15,1,4,160,,,,,,,,8,"D10-B15-H047,D10-B15-H050,D10-B15-H051,D10-B15-H052,D10-B15-H053,D10-B15-H054,D10-B15-H055,D10-B15-H056"
36.322700,32.286579,D10-B15-T02,D10-B15-T2,10,15,2,8,160,,,,,,,,6,"D10-B15-H038,D10-B15-H039,D10-B15-H040,D10-B15-H043,D10-B15-H044,D10-B15-H045"
36.322953,32.286308,D10-B15-T03,D10-B15-T3,10,15,3,4,160,,,,,,,,5,"D10-B15-H032,D10-B15-H034,D10-B15-H035,D10-B15-H036,D10-B15-H037"
36.323426,32.286202,D10-B15-T04,D10-B15-T4,10,15,4,4,160,,,,,,,,8,"D10-B15-H019,D10-B15-H023,D10-B15-H024,D10-B15-H025,D10-B15-H027,D10-B15-H028,D10-B15-H030,D10-B15-H031"
36.323658,32.286489,D10-B15-T05,D10-B15-T5,10,15,5,4,160,,,,,,,,4,"D10-B15-H015,D10-B15-H020,D10-B15-H021,D10-B15-H029"
36.323737,32.286069,D10-B15-T06,D10-B15-T6,10,15,6,4,160,,,,,,,,6,"D10-B15-H011,D10-B15-H012,D10-B15-H013,D10-B15-H016,D10-B15-H017,D10-B15-H018"
36.324261,32.286081,D10-B15-T07,D10-B15-T7,10,15,7,4,160,,,,,,,,5,"D10-B15-H007,D10-B15-H008,D10-B15-H009,D10-B15-H010,D10-B15-H014"
36.324510,32.285928,D10-B15-T08,D10-B15-T8,10,15,8,4,160,,,,,,,,6,"D10-B15-H001,D10-B15-H002,D10-B15-H003,D10-B15-H004,D10-B15-H005,D10-B15-H006"
36.325024,32.285839,D10-B16-T01,D10-B16-T1,10,16,1,4,160,,,,,,,,6,"D10-B16-H056,D10-B16-H057,D10-B16-H058,D10-B16-H059,D10-B16-H060,D10-B16-H061"
36.325125,32.285650,D10-B16-T02,D10-B16-T2,10,16,2,4,160,,,,,,,,4,"D10-B16-H046,D10-B16-H047,D10-B16-H054,D10-B16-H055"
36.325388,32.285759,D10-B16-T03,D10-B16-T3,10,16,3,4,160,,,,,,,,6,"D10-B16-H043,D10-B16-H048,D10-B16-H049,D10-B16-H050,D10-B16-H052,D10-B16-H053"
36.325674,32.285411,D10-B16-T04,D10-B16-T4,10,16,4,4,160,,,,,,,,4,"D10-B16-H032,D10-B16-H037,D10-B16-H038,D10-B16-H039"
36.325846,32.285603,D10-B16-T05,D10-B16-T5,10,16,5,4,160,,,,,,,,6,"D10-B16-H033,D10-B16-H036,D10-B16-H040,D10-B16-H040-1,D10-B16-H041,D10-B16-H042"
36.326248,32.285621,D10-B16-T06,D10-B16-T6,10,16,6,4,160,,,,,,,,5,"D10-B16-H027,D10-B16-H028,D10-B16-H029,D10-B16-H034,D10-B16-H035"
36.326267,32.285202,D10-B16-T07,D10-B16-T7,10,16,7,4,160,,,,,,,,8,"D10-B16-H014,D10-B16-H020,D10-B16-H021,D10-B16-H022,D10-B16-H023,D10-B16-H024,D10-B16-H025,D10-B16-H031"
36.326540,32.285440,D10-B16-T08,D10-B16-T8,10,16,8,8,160,,,,,,,,7,"D10-B16-H011,D10-B16-H012,D10-B16-H013,D10-B16-H015,D10-B16-H016,D10-B16-H017,D10-B16-H018"
36.326922,32.285307,D10-B16-T09,D10-B16-T9,10,16,9,4,160,,,,,,,,5,"D10-B16-H001,D10-B16-H002,D10-B16-H008,D10-B16-H009,D10-B16-H010"
36.326786,32.285076,D10-B16-T10,D10-B16-T10,10,16,10,4,160,,,,,,,,5,"D10-B16-H003,D10-B16-H004,D10-B16-H005,D10-B16-H006,D10-B16-H007"
36.318751,32.294649,D11-B01-T01,D11-B1-T1,11,1,1,8,120,,NST-11-01,NST-11-1,NST,11,1,25,8,"D11-B01-H099,D11-B01-H104,D11-B01-H105,D11-B01-H106,D11-B03-H096,D11-B03-H105,D11-B03-H106,D11-B03-H107"
36.318674,32.294884,D11-B01-T02,D11-B1-T2,11,1,2,4,160,,NST-11-01,NST-11-1,NST,11,1,25,7,"D11-B01-H100,D11-B01-H101,D11-B01-H102,D11-B01-H103,D11-B01-H107,D11-B01-H108,D11-B01-H109"
36.319172,32.294975,D11-B01-T03,D11-B1-T3,11,1,3,4,160,,OST-11-03,OST-11-3,OST,11,3,50,7,"D11-B01-H087,D11-B01-H088,D11-B01-H089,D11-B01-H093,D11-B01-H094,D11-B01-H095,D11-B01-H096"
36.319158,32.294549,D11-B01-T04,D11-B1-T4,11,1,4,4,160,,OST-11-03,OST-11-3,OST,11,3,50,7,"D11-B01-H086,D11-B01-H090,D11-B01-H091,D11-B01-H092,D11-B01-H093,D11-B01-H097,D11-B01-H098"
36.319564,32.294757,D11-B01-T05,D11-B1-T5,11,1,5,8,160,,OST-11-03,OST-11-3,OST,11,3,50,11,"D11-B01-H070,D11-B01-H071,D11-B01-H072,D11-B01-H073,D11-B01-H074,D11-B01-H077,D11-B01-H079,D11-B01-H080,D11-B01-H081,D11-B01-H082,D11-B01-H083"
36.319497,32.294415,D11-B01-T06,D11-B1-T6,11,1,6,4,160,,OST-11-03,OST-11-3,OST,11,3,50,4,"D11-B01-H077,D11-B01-H078,D11-B01-H084,D11-B01-H085"
36.319981,32.294284,D11-B01-T07,D11-B1-T7,11,1,7,4,160,,OST-11-03,OST-11-3,OST,11,3,50,7,"D11-B01-H054,D11-B01-H055,D11-B01-H056,D11-B01-H068,D11-B01-H069,D11-B01-H075,D11-B03-H066"
36.319999,32.294417,D11-B01-T08,D11-B1-T8,11,1,8,8,160,,OST-11-03,OST-11-3,OST,11,3,50,9,"D11-B01-H060,D11-B01-H060-1,D11-B01-H061,D11-B01-H062,D11-B01-H063,D11-B01-H064,D11-B01-H065,D11-B01-H066,D11-B01-H067"
36.320517,32.294455,D11-B01-T09,D11-B1-T9,11,1,9,4,160,,OST-11-03,OST-11-3,OST,11,3,50,6,"D11-B01-H014,D11-B01-H043,D11-B01-H045,D11-B01-H051,D11-B01-H052,D11-B01-H053"
36.320562,32.294035,D11-B01-T10,D11-B1-T10,11,1,10,8,120,,OST-11-03,OST-11-3,OST,11,3,50,10,"D11-B01-H023,D11-B01-H032,D11-B01-H033,D11-B01-H038,D11-B01-H039,D11-B01-H040,D11-B01-H046,D11-B01-H047,D11-B01-H048,D11-B01-H049"
36.320950,32.294188,D11-B01-T11,D11-B1-T11,11,1,11,4,120,,OST-11-03,OST-11-3,OST,11,3,50,10,"D11-B01-H019,D11-B01-H020,D11-B01-H024,D11-B01-H025,D11-B01-H026,D11-B01-H027,D11-B01-H028,D11-B01-H029,D11-B01-H030,D11-B01-H031"
36.320890,32.294366,D11-B01-T12,D11-B1-T12,11,1,12,4,140,,OST-11-03,OST-11-3,OST,11,3,50,8,"D11-B01-H028,D11-B01-H034,D11-B01-H035,D11-B01-H036,D11-B01-H037,D11-B01-H041,D11-B01-H042,D11-B01-H044"
36.321388,32.293856,D11-B01-T13,D11-B1-T13,11,1,13,4,160,,OST-11-03,OST-11-3,OST,11,3,50,4,"D11-B01-H012,D11-B01-H013,D11-B01-H021,D11-B01-H022"
36.321734,32.294164,D11-B01-T14,D11-B1-T14,11,1,14,4,160,,OST-11-03,OST-11-3,OST,11,3,50,6,"D11-B01-H001,D11-B01-H009,D11-B01-H015,D11-B01-H016,D11-B01-H017,D11-B01-H018"
36.321677,32.293784,D11-B01-T15,D11-B1-T15,11,1,15,4,140,,OST-11-03,OST-11-3,OST,11,3,50,8,"D11-B01-H002,D11-B01-H003,D11-B01-H004,D11-B01-H005,D11-B01-H007,D11-B01-H008,D11-B01-H010,D11-B01-H011"
36.322282,32.293611,D11-B02-T01,D11-B2-T1,11,2,1,8,140,,OST-11-09,OST-11-9,OST,11,9,50,10,"D11-B02-H001,D11-B02-H002,D11-B02-H003,D11-B02-H004,D11-B02-H005,D11-B02-H007,D11-B02-H008,D11-B02-H010,D11-B02-H011,D11-B02-H012"
36.322749,32.293526,D11-B02-T02,D11-B2-T2,11,2,2,4,120,,OST-11-09,OST-11-9,OST,11,9,50,7,"D11-B02-H013,D11-B02-H014,D11-B02-H015,D11-B02-H016,D11-B02-H017,D11-B02-H020,D11-B02-H021"
36.322999,32.293813,D11-B02-T03,D11-B2-T3,11,2,3,4,120,,OST-11-09,OST-11-9,OST,11,9,50,4,"D11-B02-H009,D11-B02-H018,D11-B02-H019,D11-B02-H025"
36.323353,32.293554,D11-B02-T04,D11-B2-T4,11,2,4,4,120,,OST-11-09,OST-11-9,OST,11,9,50,6,"D11-B02-H026,D11-B02-H027,D11-B02-H027-1,D11-B02-H028,D11-B02-H029,D11-B02-H036"
36.323256,32.293260,D11-B02-T05,D11-B2-T5,11,2,5,8,120,,OST-11-09,OST-11-9,OST,11,9,50,7,"D11-B02-H022,D11-B02-H023,D11-B02-H024,D11-B02-H027,D11-B02-H030,D11-B02-H031,D11-B02-H032"
36.323838,32.293440,D11-B02-T06,D11-B2-T6,11,2,6,4,120,,OST-11-09,OST-11-9,OST,11,9,50,6,"D11-B02-H034,D11-B02-H035,D11-B02-H037,D11-B02-H038,D11-B02-H038-1,D11-B02-H046-1"
36.324203,32.293271,D11-B02-T07,D11-B2-T7,11,2,7,4,120,,OST-11-09,OST-11-9,OST,11,9,50,8,"D11-B02-H046,D11-B02-H047,D11-B02-H048,D11-B02-H049,D11-B02-H050,D11-B02-H050-1,D11-B02-H051,D11-B02-H052"
36.324637,32.293102,D11-B02-T08,D11-B2-T8,11,2,8,4,120,,OST-11-09,OST-11-9,OST,11,9,50,9,"D11-B02-H053,D11-B02-H054,D11-B02-H058,D11-B02-H058-1,D11-B02-H059,D11-B02-H060,D11-B02-H063,D11-B02-H064,D11-B02-H065"
36.324542,32.292890,D11-B02-T09,D11-B2-T9,11,2,9,4,120,,OST-11-09,OST-11-9,OST,11,9,50,7,"D11-B02-H055,D11-B02-H056,D11-B02-H057,D11-B02-H061,D11-B02-H062,D11-B02-H066,D11-B02-H067"
36.318431,32.294158,D11-B03-T01,D11-B3-T1,11,3,1,4,120,,NST-11-01,NST-11-1,NST,11,1,25,8,"D11-B03-H094,D11-B03-H098,D11-B03-H099,D11-B03-H100,D11-B03-H104,D11-B03-H108,D11-B03-H109,D11-B03-H110"
36.318424,32.293872,D11-B03-T02,D11-B3-T2,11,3,2,4,120,,NST-11-01,NST-11-1,NST,11,1,25,6,"D11-B03-H014,D11-B03-H102,D11-B03-H103,D11-B03-H111,D11-B03-H112,D11-B03-H113"
36.319059,32.294133,D11-B03-T03,D11-B3-T3,11,3,3,8,120,,NST-11-01,NST-11-1,NST,11,1,25,8,"D11-B03-H074,D11-B03-H081,D11-B03-H087,D11-B03-H088,D11-B03-H089,D11-B03-H090,D11-B03-H091,D11-B03-H095"
36.318920,32.293684,D11-B03-T04,D11-B3-T4,11,3,4,4,120,,NST-11-01,NST-11-1,NST,11,1,25,8,"D11-B03-H073,D11-B03-H083,D11-B03-H084,D11-B03-H085,D11-B03-H086,D11-B03-H092,D11-B03-H093,D11-B03-H101"
36.319476,32.294213,D11-B03-T05,D11-B3-T5,11,3,5,4,120,,OST-11-03,OST-11-3,OST,11,3,50,10,"D11-B03-H059,D11-B03-H065,D11-B03-H067,D11-B03-H068,D11-B03-H075,D11-B03-H076,D11-B03-H077,D11-B03-H078,D11-B03-H079,D11-B03-H080"
36.319313,32.293630,D11-B03-T06,D11-B3-T6,11,3,6,4,120,,NST-11-01,NST-11-1,NST,11,1,25,6,"D11-B03-H063,D11-B03-H064,D11-B03-H069,D11-B03-H070,D11-B03-H071,D11-B03-H072"
36.319720,32.293851,D11-B03-T07,D11-B3-T7,11,3,7,4,120,,OST-11-03,OST-11-3,OST,11,3,50,8,"D11-B03-H053,D11-B03-H054,D11-B03-H055,D11-B03-H057,D11-B03-H059,D11-B03-H060,D11-B03-H061,D11-B03-H062"
36.320000,32.293680,D11-B03-T08,D11-B3-T8,11,3,8,4,120,,OST-11-04,OST-11-4,OST,11,4,50,8,"D11-B03-H044,D11-B03-H045,D11-B03-H047,D11-B03-H049,D11-B03-H051,D11-B03-H052,D11-B03-H053,D11-B03-H054"
36.320331,32.293914,D11-B03-T09,D11-B3-T9,11,3,9,4,120,,OST-11-03,OST-11-3,OST,11,3,50,8,"D11-B03-H041,D11-B03-H042,D11-B03-H043,D11-B03-H046,D11-B03-H047,D11-B03-H048,D11-B03-H049,D11-B03-H056"
36.320752,32.293783,D11-B03-T10,D11-B3-T10,11,3,10,4,120,,OST-11-03,OST-11-3,OST,11,3,50,5,"D11-B03-H027,D11-B03-H033,D11-B03-H034,D11-B03-H035,D11-B03-H036"
36.320268,32.293358,D11-B03-T11,D11-B3-T11,11,3,11,4,120,,OST-11-04,OST-11-4,OST,11,4,50,5,"D11-B03-H037,D11-B03-H037-1,D11-B03-H038,D11-B03-H039,D11-B03-H040"
36.320689,32.293367,D11-B03-T12,D11-B3-T12,11,3,12,4,120,,OST-11-04,OST-11-4,OST,11,4,50,9,"D11-B03-H015,D11-B03-H023,D11-B03-H024,D11-B03-H025,D11-B03-H028,D11-B03-H029,D11-B03-H030,D11-B03-H031,D11-B03-H032"
36.320994,32.293360,D11-B03-T13,D11-B3-T13,11,3,13,8,120,,OST-11-04,OST-11-4,OST,11,4,50,9,"D11-B03-H015,D11-B03-H016,D11-B03-H017,D11-B03-H018,D11-B03-H019,D11-B03-H020,D11-B03-H021,D11-B03-H022,D11-B03-H026"
36.321560,32.293520,D11-B03-T14,D11-B3-T14,11,3,14,4,120,,OST-11-03,OST-11-3,OST,11,3,50,9,"D11-B03-H001,D11-B03-H002,D11-B03-H003,D11-B03-H004,D11-B03-H009,D11-B03-H010,D11-B03-H010,D11-B03-H011,D11-B03-H012"
36.321403,32.293041,D11-B03-T15,D11-B3-T15,11,3,15,4,120,,OST-11-04,OST-11-4,OST,11,4,50,6,"D11-B03-H005,D11-B03-H006,D11-B03-H007,D11-B03-H008,D11-B03-H013,D11-B03-H014"
36.321983,32.292978,D11-B04-T01,D11-B4-T1,11,4,1,8,120,,OST-11-09,OST-11-9,OST,11,9,50,10,"D11-B04-H001,D11-B04-H003,D11-B04-H004,D11-B04-H005,D11-B04-H006,D11-B04-H007,D11-B04-H008,D11-B04-H009,D11-B04-H010,D11-B04-H011"
36.322186,32.293371,D11-B04-T02,D11-B4-T2,11,4,2,4,120,,OST-11-09,OST-11-9,OST,11,9,50,6,"D11-B04-H001,D11-B04-H005,D11-B04-H006,D11-B04-H012,D11-B04-H013,D11-B04-H014"
36.322512,32.292944,D11-B04-T03,D11-B4-T3,11,4,3,4,120,,OST-11-09,OST-11-9,OST,11,9,50,9,"D11-B04-H015,D11-B04-H016,D11-B04-H017,D11-B04-H018,D11-B04-H019,D11-B04-H020,D11-B04-H022,D11-B04-H023,D11-B04-H024"
36.322735,32.292803,D11-B04-T04,D11-B4-T4,11,4,4,8,120,,OST-11-09,OST-11-9,OST,11,9,50,6,"D11-B04-H021,D11-B04-H027,D11-B04-H028,D11-B04-H030,D11-B04-H031,D11-B04-H032"
36.322971,32.293065,D11-B04-T05,D11-B4-T5,11,4,5,4,120,,OST-11-09,OST-11-9,OST,11,9,50,6,"D11-B04-H025,D11-B04-H026,D11-B04-H033,D11-B04-H034,D11-B04-H038,D11-B04-H039"
36.323106,32.292738,D11-B04-T06,D11-B4-T6,11,4,6,4,120,,OST-11-09,OST-11-9,OST,11,9,50,6,"D11-B04-H035,D11-B04-H036,D11-B04-H037,D11-B04-H042,D11-B04-H043,D11-B04-H044"
36.323420,32.292780,D11-B04-T07,D11-B4-T7,11,4,7,4,120,,OST-11-09,OST-11-9,OST,11,9,50,5,"D11-B04-H040,D11-B04-H041,D11-B04-H045,D11-B04-H046,D11-B04-H053"
36.323559,32.292955,D11-B04-T08,D11-B4-T8,11,4,8,4,120,,OST-11-09,OST-11-9,OST,11,9,50,8,"D11-B02-H033,D11-B02-H039,D11-B02-H040,D11-B02-H041,D11-B02-H042,D11-B02-H043,D11-B02-H044,D11-B02-H045"
36.323611,32.292564,D11-B04-T09,D11-B4-T9,11,4,9,4,120,,OST-11-09,OST-11-9,OST,11,9,50,6,"D11-B04-H047,D11-B04-H048,D11-B04-H049,D11-B04-H050,D11-B04-H051,D11-B04-H052"
36.324133,32.292607,D11-B04-T10,D11-B4-T10,11,4,10,4,120,,OST-11-09,OST-11-9,OST,11,9,50,6,"D11-B04-H054,D11-B04-H055,D11-B04-H063,D11-B04-H064,D11-B04-H065,D11-B04-H066"
36.323948,32.292183,D11-B04-T11,D11-B4-T11,11,4,11,8,120,,OST-11-09,OST-11-9,OST,11,9,50,9,"D11-B04-H056,D11-B04-H057,D11-B04-H058,D11-B04-H059,D11-B04-H060,D11-B04-H061,D11-B04-H062,D11-B04-H068,D11-B04-H069"
36.324245,32.292104,D11-B04-T12,D11-B4-T12,11,4,12,8,120,,OST-11-09,OST-11-9,OST,11,9,50,8,"D11-B04-H066,D11-B04-H067,D11-B04-H070,D11-B04-H071,D11-B04-H072,D11-B04-H078,D11-B04-H079,D11-B04-H080"
36.324487,32.292592,D11-B04-T13,D11-B4-T13,11,4,13,4,120,,OST-11-09,OST-11-9,OST,11,9,50,8,"D11-B04-H057-2,D11-B04-H061-1,D11-B04-H073,D11-B04-H074,D11-B04-H075,D11-B04-H076,D11-B04-H077,D11-B04-H081"
36.317893,32.293612,D11-B05-T01,D11-B5-T1,11,5,1,4,120,,NST-11-01,NST-11-1,NST,11,1,25,5,"D11-B05-H137,D11-B05-H138,D11-B05-H140,D11-B05-H148,D11-B05-H149"
36.317975,32.293159,D11-B05-T02,D11-B5-T2,11,5,2,4,120,,NST-11-02,NST-11-2,NST,11,2,30,7,"D11-B05-H131,D11-B05-H141,D11-B05-H142,D11-B05-H145,D11-B05-H146,D11-B05-H150,D11-B05-H151"
36.318054,32.292706,D11-B05-T03,D11-B5-T3,11,5,3,4,120,,NST-11-02,NST-11-2,NST,11,2,30,5,"D11-B05-H128,D11-B05-H129,D11-B05-H130,D11-B05-H143,D11-B05-H144"
36.318338,32.292787,D11-B05-T04,D11-B5-T4,11,5,4,4,120,,NST-11-02,NST-11-2,NST,11,2,30,9,"D11-B05-H102,D11-B05-H103,D11-B05-H104,D11-B05-H105,D11-B05-H106,D11-B05-H107,D11-B05-H108,D11-B05-H118,D11-B05-H119"
36.318402,32.293054,D11-B05-T05,D11-B5-T5,11,5,5,8,120,,NST-11-01,NST-11-1,NST,11,1,25,11,"D11-B05-H114,D11-B05-H115,D11-B05-H116,D11-B05-H117,D11-B05-H120,D11-B05-H121,D11-B05-H122,D11-B05-H126,D11-B05-H127,D11-B05-H132,D11-B05-H133"
36.318593,32.293282,D11-B05-T06,D11-B5-T6,11,5,6,4,120,,NST-11-01,NST-11-1,NST,11,1,25,6,"D11-B05-H099,D11-B05-H100,D11-B05-H109,D11-B05-H111,D11-B05-H112,D11-B05-H113"
36.318453,32.293431,D11-B05-T07,D11-B5-T7,11,5,7,4,120,,NST-11-01,NST-11-1,NST,11,1,25,5,"D11-B05-H124,D11-B05-H125,D11-B05-H134,D11-B05-H135,D11-B05-H136"
36.318695,32.293538,D11-B05-T08,D11-B5-T8,11,5,8,4,120,,NST-11-01,NST-11-1,NST,11,1,25,3,"D11-B05-H098,D11-B05-H110,D11-B05-H123"
36.318924,32.292502,D11-B05-T09,D11-B5-T9,11,5,9,4,120,,OST-11-04,OST-11-4,OST,11,4,50,5,"D11-B05-H073,D11-B05-H074,D11-B05-H089,D11-B05-H090,D11-B05-H091"
36.319217,32.292875,D11-B05-T10,D11-B5-T10,11,5,10,4,120,,OST-11-04,OST-11-4,OST,11,4,50,8,"D11-B05-H075,D11-B05-H076,D11-B05-H086,D11-B05-H087,D11-B05-H088,D11-B05-H092,D11-B05-H093,D11-B05-H094"
36.319230,32.293216,D11-B05-T11,D11-B5-T11,11,5,11,4,120,,OST-11-04,OST-11-4,OST,11,4,50,6,"D11-B05-H077,D11-B05-H078,D11-B05-H079,D11-B05-H085,D11-B05-H095,D11-B05-H096"
36.319324,32.293443,D11-B05-T12,D11-B5-T12,11,5,12,4,120,,NST-11-01,NST-11-1,NST,11,1,25,7,"D11-B05-H080,D11-B05-H081,D11-B05-H082,D11-B05-H083,D11-B05-H084,D11-B05-H085,D11-B05-H097"
36.319373,32.292768,D11-B05-T13,D11-B5-T13,11,5,13,4,120,,OST-11-04,OST-11-4,OST,11,4,50,5,"D11-B05-H065,D11-B05-H066,D11-B05-H068-1,D11-B05-H070,D11-B05-H071"
