house_id,house_id_short,house_district,house_block,house_number,house_sub_unit,septic_id,septic_id_short,septic_district,septic_block,septic_number,septic_capacity,septic_ventilation_1,septic_ventilation_2,steel_id,steel_id_short,steel_type,steel_district,steel_number,steel_capacity
D11-B16-H006,D11-B16-H6,11,16,6,,D11-B16-T01,D11-B16-T1,11,16,1,4,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H007,D11-B16-H7,11,16,7,,D11-B16-T02,D11-B16-T2,11,16,2,4,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H008,D11-B16-H8,11,16,8,,D11-B16-T02,D11-B16-T2,11,16,2,4,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H009,D11-B16-H9,11,16,9,,D11-B16-T02,D11-B16-T2,11,16,2,4,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H010,D11-B16-H10,11,16,10,,D11-B16-T02,D11-B16-T2,11,16,2,4,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H011,D11-B16-H11,11,16,11,,D11-B16-T02,D11-B16-T2,11,16,2,4,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H012,D11-B16-H12,11,16,12,,D11-B16-T03,D11-B16-T3,11,16,3,4,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H013,D11-B16-H13,11,16,13,,D11-B16-T03,D11-B16-T3,11,16,3,4,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H014,D11-B16-H14,11,16,14,,D11-B16-T03,D11-B16-T3,11,16,3,4,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H015,D11-B16-H15,11,16,15,,D11-B16-T04,D11-B16-T4,11,16,4,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H016,D11-B16-H16,11,16,16,,D11-B16-T04,D11-B16-T4,11,16,4,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H017,D11-B16-H17,11,16,17,,D11-B16-T04,D11-B16-T4,11,16,4,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H018,D11-B16-H18,11,16,18,,D11-B16-T04,D11-B16-T4,11,16,4,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H019,D11-B16-H19,11,16,19,,D11-B16-T04,D11-B16-T4,11,16,4,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H020,D11-B16-H20,11,16,20,,D11-B16-T04,D11-B16-T4,11,16,4,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H021,D11-B16-H21,11,16,21,,D11-B16-T04,D11-B16-T4,11,16,4,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H022,D11-B16-H22,11,16,22,,D11-B16-T04,D11-B16-T4,11,16,4,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H023,D11-B16-H23,11,16,23,,D11-B16-T04,D11-B16-T4,11,16,4,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H024,D11-B16-H24,11,16,24,,D11-B16-T04,D11-B16-T4,11,16,4,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H025,D11-B16-H25,11,16,25,,D11-B16-T05,D11-B16-T5,11,16,5,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H026,D11-B16-H26,11,16,26,,D11-B16-T05,D11-B16-T5,11,16,5,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H027,D11-B16-H27,11,16,27,,D11-B16-T05,D11-B16-T5,11,16,5,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H028,D11-B16-H28,11,16,28,,D11-B16-T05,D11-B16-T5,11,16,5,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H029,D11-B16-H29,11,16,29,,D11-B16-T05,D11-B16-T5,11,16,5,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H030,D11-B16-H30,11,16,30,,D11-B16-T05,D11-B16-T5,11,16,5,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H031,D11-B16-H31,11,16,31,,D11-B16-T05,D11-B16-T5,11,16,5,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H032,D11-B16-H32,11,16,32,,D11-B16-T05,D11-B16-T5,11,16,5,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H033,D11-B16-H33,11,16,33,,D11-B16-T05,D11-B16-T5,11,16,5,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H034,D11-B16-H34,11,16,34,,D11-B16-T05,D11-B16-T5,11,16,5,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H035,D11-B16-H35,11,16,35,,D11-B16-T05,D11-B16-T5,11,16,5,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H036,D11-B16-H36,11,16,36,,D11-B16-T05,D11-B16-T5,11,16,5,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H037,D11-B16-H37,11,16,37,,D11-B16-T05,D11-B16-T5,11,16,5,8,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H038,D11-B16-H38,11,16,38,,D11-B16-T06,D11-B16-T6,11,16,6,4,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H039,D11-B16-H39,11,16,39,,D11-B16-T06,D11-B16-T6,11,16,6,4,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H040,D11-B16-H40,11,16,40,,D11-B16-T06,D11-B16-T6,11,16,6,4,120,,OST-11-14,OST-11-14,OST,11,14,50
D11-B16-H040-1,D11-B16-H40-1,11,16,40,-1,D11-B16-T06,D11-B16-T6,11,16,6,4,120,,OST-11-14,OST-11-14,OST,11,14,50
D12-B01-H001,D12-B1-H1,12,1,1,,D12-B01-T16,D12-B1-T16,12,1,16,4,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H002,D12-B1-H2,12,1,2,,D12-B01-T15,D12-B1-T15,12,1,15,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H003,D12-B1-H3,12,1,3,,D12-B01-T16,D12-B1-T16,12,1,16,4,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H004,D12-B1-H4,12,1,4,,D12-B01-T16,D12-B1-T16,12,1,16,4,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H005,D12-B1-H5,12,1,5,,D12-B01-T15,D12-B1-T15,12,1,15,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H008,D12-B1-H8,12,1,8,,D12-B01-T15,D12-B1-T15,12,1,15,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H009,D12-B1-H9,12,1,9,,D12-B01-T15,D12-B1-T15,12,1,15,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H010,D12-B1-H10,12,1,10,,D12-B01-T15,D12-B1-T15,12,1,15,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H011,D12-B1-H11,12,1,11,,D12-B01-T16,D12-B1-T16,12,1,16,4,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H012,D12-B1-H12,12,1,12,,D12-B01-T16,D12-B1-T16,12,1,16,4,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H013,D12-B1-H13,12,1,13,,D12-B01-T15,D12-B1-T15,12,1,15,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H014,D12-B1-H14,12,1,14,,D12-B01-T15,D12-B1-T15,12,1,15,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H015,D12-B1-H15,12,1,15,,D12-B01-T15,D12-B1-T15,12,1,15,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H016,D12-B1-H16,12,1,16,,D12-B01-T15,D12-B1-T15,12,1,15,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H017,D12-B1-H17,12,1,17,,D12-B01-T15,D12-B1-T15,12,1,15,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H018,D12-B1-H18,12,1,18,,D12-B01-T16,D12-B1-T16,12,1,16,4,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H019,D12-B1-H19,12,1,19,,D12-B01-T16,D12-B1-T16,12,1,16,4,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H020,D12-B1-H20,12,1,20,,D12-B01-T14,D12-B1-T14,12,1,14,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H020,D12-B1-H20,12,1,20,,D12-B01-T15,D12-B1-T15,12,1,15,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H021,D12-B1-H21,12,1,21,,D12-B01-T14,D12-B1-T14,12,1,14,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H021,D12-B1-H21,12,1,21,,D12-B01-T15,D12-B1-T15,12,1,15,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H022,D12-B1-H22,12,1,22,,D12-B01-T14,D12-B1-T14,12,1,14,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H023,D12-B1-H23,12,1,23,,D12-B01-T14,D12-B1-T14,12,1,14,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H024,D12-B1-H24,12,1,24,,D12-B01-T14,D12-B1-T14,12,1,14,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H025,D12-B1-H25,12,1,25,,D12-B01-T14,D12-B1-T14,12,1,14,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H026,D12-B1-H26,12,1,26,,D12-B01-T13,D12-B1-T13,12,1,13,4,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H026,D12-B1-H26,12,1,26,,D12-B01-T14,D12-B1-T14,12,1,14,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H027,D12-B1-H27,12,1,27,,D12-B01-T14,D12-B1-T14,12,1,14,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H028,D12-B1-H28,12,1,28,,D12-B01-T14,D12-B1-T14,12,1,14,8,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H029,D12-B1-H29,12,1,29,,D12-B01-T13,D12-B1-T13,12,1,13,4,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H030,D12-B1-H30,12,1,30,,D12-B01-T13,D12-B1-T13,12,1,13,4,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H031,D12-B1-H31,12,1,31,,D12-B01-T13,D12-B1-T13,12,1,13,4,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H032,D12-B1-H32,12,1,32,,D12-B01-T13,D12-B1-T13,12,1,13,4,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H033,D12-B1-H33,12,1,33,,D12-B01-T13,D12-B1-T13,12,1,13,4,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H034,D12-B1-H34,12,1,34,,D12-B01-T13,D12-B1-T13,12,1,13,4,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H035,D12-B1-H35,12,1,35,,D12-B01-T13,D12-B1-T13,12,1,13,4,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H036,D12-B1-H36,12,1,36,,D12-B01-T13,D12-B1-T13,12,1,13,4,120,,OST-02-30,OST-2-30,OST,2,30,20
D12-B01-H037,D12-B1-H37,12,1,37,,D12-B01-T12,D12-B1-T12,12,1,12,4,120,,OST-02-25,OST-2-25,OST,2,25,20
D12-B01-H038,D12-B1-H38,12,1,38,,D12-B01-T12,D12-B1-T12,12,1,12,4,120,,OST-02-25,OST-2-25,OST,2,25,20
D12-B01-H040,D12-B1-H40,12,1,40,,D12-B01-T12,D12-B1-T12,12,1,12,4,120,,OST-02-25,OST-2-25,OST,2,25,20
D12-B01-H041,D12-B1-H41,12,1,41,,D12-B01-T12,D12-B1-T12,12,1,12,4,120,,OST-02-25,OST-2-25,OST,2,25,20
D12-B01-H042,D12-B1-H42,12,1,42,,D12-B01-T12,D12-B1-T12,12,1,12,4,120,,OST-02-25,OST-2-25,OST,2,25,20
D12-B01-H043,D12-B1-H43,12,1,43,,D12-B01-T12,D12-B1-T12,12,1,12,4,120,,OST-02-25,OST-2-25,OST,2,25,20
D12-B01-H044,D12-B1-H44,12,1,44,,D12-B01-T12,D12-B1-T12,12,1,12,4,120,,OST-02-25,OST-2-25,OST,2,25,20
D12-B01-H045,D12-B1-H45,12,1,45,,D12-B01-T10,D12-B1-T10,12,1,10,8,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H046,D12-B1-H46,12,1,46,,D12-B01-T10,D12-B1-T10,12,1,10,8,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H047,D12-B1-H47,12,1,47,,D12-B01-T11,D12-B1-T11,12,1,11,4,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H048,D12-B1-H48,12,1,48,,D12-B01-T12,D12-B1-T12,12,1,12,4,120,,OST-02-25,OST-2-25,OST,2,25,20
D12-B01-H049,D12-B1-H49,12,1,49,,D12-B01-T11,D12-B1-T11,12,1,11,4,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H050,D12-B1-H50,12,1,50,,D12-B01-T10,D12-B1-T10,12,1,10,8,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H051,D12-B1-H51,12,1,51,,D12-B01-T10,D12-B1-T10,12,1,10,8,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H052,D12-B1-H52,12,1,52,,D12-B01-T10,D12-B1-T10,12,1,10,8,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H053,D12-B1-H53,12,1,53,,D12-B01-T10,D12-B1-T10,12,1,10,8,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H054,D12-B1-H54,12,1,54,,D12-B01-T11,D12-B1-T11,12,1,11,4,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H055,D12-B1-H55,12,1,55,,D12-B01-T11,D12-B1-T11,12,1,11,4,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H056,D12-B1-H56,12,1,56,,D12-B01-T11,D12-B1-T11,12,1,11,4,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H058,D12-B1-H58,12,1,58,,D12-B01-T10,D12-B1-T10,12,1,10,8,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H059,D12-B1-H59,12,1,59,,D12-B01-T10,D12-B1-T10,12,1,10,8,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H060,D12-B1-H60,12,1,60,,D12-B01-T11,D12-B1-T11,12,1,11,4,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H061,D12-B1-H61,12,1,61,,D12-B01-T09,D12-B1-T9,12,1,9,4,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H062,D12-B1-H62,12,1,62,,D12-B01-T09,D12-B1-T9,12,1,9,4,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H063,D12-B1-H63,12,1,63,,D12-B01-T09,D12-B1-T9,12,1,9,4,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H064,D12-B1-H64,12,1,64,,D12-B01-T09,D12-B1-T9,12,1,9,4,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H065,D12-B1-H65,12,1,65,,D12-B01-T09,D12-B1-T9,12,1,9,4,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H066,D12-B1-H66,12,1,66,,D12-B01-T09,D12-B1-T9,12,1,9,4,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H067,D12-B1-H67,12,1,67,,D12-B01-T09,D12-B1-T9,12,1,9,4,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H068,D12-B1-H68,12,1,68,,D12-B01-T09,D12-B1-T9,12,1,9,4,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H069,D12-B1-H69,12,1,69,,D12-B01-T08,D12-B1-T8,12,1,8,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H070,D12-B1-H70,12,1,70,,D12-B01-T09,D12-B1-T9,12,1,9,4,120,,OST-02-18,OST-2-18,OST,2,18,20
D12-B01-H071,D12-B1-H71,12,1,71,,D12-B01-T08,D12-B1-T8,12,1,8,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H072,D12-B1-H72,12,1,72,,D12-B01-T08,D12-B1-T8,12,1,8,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H073,D12-B1-H73,12,1,73,,D12-B01-T08,D12-B1-T8,12,1,8,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H074,D12-B1-H74,12,1,74,,D12-B01-T08,D12-B1-T8,12,1,8,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H075,D12-B1-H75,12,1,75,,D12-B01-T08,D12-B1-T8,12,1,8,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H076,D12-B1-H76,12,1,76,,D12-B01-T08,D12-B1-T8,12,1,8,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H077,D12-B1-H77,12,1,77,,D12-B01-T08,D12-B1-T8,12,1,8,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H079,D12-B1-H79,12,1,79,,D12-B01-T08,D12-B1-T8,12,1,8,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H080,D12-B1-H80,12,1,80,,D12-B01-T08,D12-B1-T8,12,1,8,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H081,D12-B1-H81,12,1,81,,D12-B01-T07,D12-B1-T7,12,1,7,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H082,D12-B1-H82,12,1,82,,D12-B01-T07,D12-B1-T7,12,1,7,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H083,D12-B1-H83,12,1,83,,D12-B01-T07,D12-B1-T7,12,1,7,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H084,D12-B1-H84,12,1,84,,D12-B01-T07,D12-B1-T7,12,1,7,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H085,D12-B1-H85,12,1,85,,D12-B01-T07,D12-B1-T7,12,1,7,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H086,D12-B1-H86,12,1,86,,D12-B01-T07,D12-B1-T7,12,1,7,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H087,D12-B1-H87,12,1,87,,D12-B01-T07,D12-B1-T7,12,1,7,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H088,D12-B1-H88,12,1,88,,D12-B01-T07,D12-B1-T7,12,1,7,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H089,D12-B1-H89,12,1,89,,D12-B01-T06,D12-B1-T6,12,1,6,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H090,D12-B1-H90,12,1,90,,D12-B01-T06,D12-B1-T6,12,1,6,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H091,D12-B1-H91,12,1,91,,D12-B01-T06,D12-B1-T6,12,1,6,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H092,D12-B1-H92,12,1,92,,D12-B01-T06,D12-B1-T6,12,1,6,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H093,D12-B1-H93,12,1,93,,D12-B01-T06,D12-B1-T6,12,1,6,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H094,D12-B1-H94,12,1,94,,D12-B01-T06,D12-B1-T6,12,1,6,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H095,D12-B1-H95,12,1,95,,D12-B01-T06,D12-B1-T6,12,1,6,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H096,D12-B1-H96,12,1,96,,D12-B01-T06,D12-B1-T6,12,1,6,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H097,D12-B1-H97,12,1,97,,D12-B01-T06,D12-B1-T6,12,1,6,8,120,,OST-02-06,OST-2-6,OST,2,6,20
D12-B01-H098,D12-B1-H98,12,1,98,,D12-B01-T05,D12-B1-T5,12,1,5,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H099,D12-B1-H99,12,1,99,,D12-B01-T05,D12-B1-T5,12,1,5,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H100,D12-B1-H100,12,1,100,,D12-B01-T05,D12-B1-T5,12,1,5,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H101,D12-B1-H101,12,1,101,,D12-B01-T05,D12-B1-T5,12,1,5,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H102,D12-B1-H102,12,1,102,,D12-B01-T05,D12-B1-T5,12,1,5,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H103,D12-B1-H103,12,1,103,,D12-B01-T05,D12-B1-T5,12,1,5,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H104,D12-B1-H104,12,1,104,,D12-B01-T05,D12-B1-T5,12,1,5,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H105,D12-B1-H105,12,1,105,,D12-B01-T05,D12-B1-T5,12,1,5,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H106,D12-B1-H106,12,1,106,,D12-B01-T05,D12-B1-T5,12,1,5,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H107,D12-B1-H107,12,1,107,,D12-B01-T05,D12-B1-T5,12,1,5,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H108,D12-B1-H108,12,1,108,,D12-B01-T05,D12-B1-T5,12,1,5,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H109,D12-B1-H109,12,1,109,,D12-B01-T05,D12-B1-T5,12,1,5,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H110,D12-B1-H110,12,1,110,,D12-B01-T05,D12-B1-T5,12,1,5,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H111,D12-B1-H111,12,1,111,,D12-B01-T04,D12-B1-T4,12,1,4,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H112,D12-B1-H112,12,1,112,,D12-B01-T04,D12-B1-T4,12,1,4,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H113,D12-B1-H113,12,1,113,,D12-B01-T04,D12-B1-T4,12,1,4,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H114,D12-B1-H114,12,1,114,,D12-B01-T04,D12-B1-T4,12,1,4,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H115,D12-B1-H115,12,1,115,,D12-B01-T04,D12-B1-T4,12,1,4,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H116,D12-B1-H116,12,1,116,,D12-B01-T04,D12-B1-T4,12,1,4,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H117,D12-B1-H117,12,1,117,,D12-B01-T04,D12-B1-T4,12,1,4,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H118,D12-B1-H118,12,1,118,,D12-B01-T04,D12-B1-T4,12,1,4,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H119,D12-B1-H119,12,1,119,,D12-B01-T03,D12-B1-T3,12,1,3,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H120,D12-B1-H120,12,1,120,,D12-B01-T04,D12-B1-T4,12,1,4,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H121,D12-B1-H121,12,1,121,,D12-B01-T03,D12-B1-T3,12,1,3,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H121,D12-B1-H121,12,1,121,,D12-B01-T04,D12-B1-T4,12,1,4,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H122,D12-B1-H122,12,1,122,,D12-B01-T03,D12-B1-T3,12,1,3,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H123,D12-B1-H123,12,1,123,,D12-B01-T04,D12-B1-T4,12,1,4,8,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H124,D12-B1-H124,12,1,124,,D12-B01-T03,D12-B1-T3,12,1,3,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H125,D12-B1-H125,12,1,125,,D12-B01-T03,D12-B1-T3,12,1,3,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H126,D12-B1-H126,12,1,126,,D12-B01-T02,D12-B1-T2,12,1,2,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H126,D12-B1-H126,12,1,126,,D12-B01-T03,D12-B1-T3,12,1,3,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H127,D12-B1-H127,12,1,127,,D12-B01-T03,D12-B1-T3,12,1,3,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H128,D12-B1-H128,12,1,128,,D12-B01-T02,D12-B1-T2,12,1,2,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H128,D12-B1-H128,12,1,128,,D12-B01-T03,D12-B1-T3,12,1,3,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H129,D12-B1-H129,12,1,129,,D12-B01-T02,D12-B1-T2,12,1,2,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H130,D12-B1-H130,12,1,130,,D12-B01-T02,D12-B1-T2,12,1,2,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H132,D12-B1-H132,12,1,132,,D12-B01-T01,D12-B1-T1,12,1,1,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H133,D12-B1-H133,12,1,133,,D12-B01-T02,D12-B1-T2,12,1,2,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H134,D12-B1-H134,12,1,134,,D12-B01-T02,D12-B1-T2,12,1,2,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H135,D12-B1-H135,12,1,135,,D12-B01-T02,D12-B1-T2,12,1,2,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H136,D12-B1-H136,12,1,136,,D12-B01-T01,D12-B1-T1,12,1,1,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H139,D12-B1-H139,12,1,139,,D12-B01-T01,D12-B1-T1,12,1,1,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H140,D12-B1-H140,12,1,140,,D12-B01-T01,D12-B1-T1,12,1,1,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B01-H141,D12-B1-H141,12,1,141,,D12-B01-T01,D12-B1-T1,12,1,1,4,120,,OST-12-01,OST-12-1,OST,12,1,20
D12-B02-H002,D12-B2-H2,12,2,2,,D12-B02-T23,D12-B2-T23,12,2,23,8,120,,,,,,,
D12-B02-H003,D12-B2-H3,12,2,3,,D12-B02-T25,D12-B2-T25,12,2,25,8,120,,,,,,,
D12-B02-H004,D12-B2-H4,12,2,4,,D12-B02-T25,D12-B2-T25,12,2,25,8,120,,,,,,,
D12-B02-H005,D12-B2-H5,12,2,5,,D12-B02-T25,D12-B2-T25,12,2,25,8,120,,,,,,,
D12-B02-H006,D12-B2-H6,12,2,6,,D12-B02-T25,D12-B2-T25,12,2,25,8,120,,,,,,,
D12-B02-H007,D12-B2-H7,12,2,7,,D12-B02-T24,D12-B2-T24,12,2,24,8,120,,,,,,,
